,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
396,CNS(=O)(=O)c1ccc(-c2nc3nc[nH]c(=O)c3[nH]2)c(OC)c1,0.0101060635983051,0.3561376812042725,0.052,0.225,0.173,-0.173,-0.295,-0.051,0.062,-0.593,0.593,0.243,0.21,0.2769999999999999,4.113
397,C[C@H](ON=[N+]=[N-])C(=O)N1N=C(c2cc(F)ccc2F)S[C@@]1(CCCN)c1ccccc1,0.0099958156317781,0.3456641243842108,0.05,0.218,0.168,-0.168,-0.286,-0.049,0.06,-0.642,0.642,0.237,0.218,0.268,4.225
398,CC1CN(C2CCS(=O)(=O)C2)C(C)(C)CCN1,0.0769898299579972,0.2957217955474957,0.002,0.111,0.109,-0.109,-0.278,0.059,0.018,-0.863,0.863,0.337,0.309,0.113,2.965
399,Cc1cc(C(=O)N2CCCCC2)nc(Nc2ccc(C)c(Br)c2)n1,0.0201018792300832,0.3196823536060228,0.03,0.18,0.15,-0.15,-0.275,-0.025,0.045,-0.774,0.774,0.25,0.223,0.211,3.999
400,NC1CC2CCCC(C1)C2NC(=O)Cc1csc(-c2ccc(Cl)cc2)n1,0.0124212708953713,0.3531977354302201,0.047,0.217,0.17,-0.17,-0.295,-0.046,0.0579999999999999,-0.504,0.504,0.249,0.244,0.264,4.016
401,CCN(CC(C)(C)CN)C(C)CC(C)C,0.0809955060751436,0.2742234420747375,0.001,0.0969999999999999,0.0969999999999999,-0.0969999999999999,-0.26,0.067,0.0139999999999999,-0.8809999999999999,0.8809999999999999,0.327,0.282,0.098,3.0610000000000004
402,CC(O)C(C)(C)NCc1ccc2c(c1)OCCCO2,0.0553444791965364,0.3053501179575173,0.0069999999999999,0.132,0.125,-0.125,-0.28,0.03,0.025,-0.58,0.58,0.31,0.298,0.139,3.222
403,CC(C)C[C@H](NS(=O)(=O)c1ccccc1)C(=O)NC1CN(Cc2ccccc2)CC1O,0.0277824875647951,0.3284286922838286,0.025,0.175,0.15,-0.15,-0.287,-0.0139999999999999,0.0409999999999999,-0.971,0.971,0.2739999999999999,0.244,0.1989999999999999,3.655
404,CN(C)c1nc(NC2CCC(NC(=O)CC(c3ccccc3)c3ccccc3)CC2)nc2ccccc12.Cl,0.0242545526359322,0.2954278009700905,0.023,0.158,0.136,-0.136,-0.258,-0.013,0.038,-0.595,0.595,0.245,0.2,0.181,4.09
405,CC(c1ccc(F)c(F)c1)N(C)C(=O)C1(C)CCCNC1,0.0474801242509462,0.3333898507775421,0.013,0.156,0.143,-0.143,-0.301,0.015,0.032,-0.648,0.648,0.316,0.313,0.1689999999999999,3.162
406,CCC1CCCCN1CC(C#N)NC1CC1,0.0716611782425272,0.2972652670788732,0.003,0.1159999999999999,0.113,-0.113,-0.278,0.052,0.019,-0.902,0.902,0.33,0.287,0.118,3.026
407,O=S(=O)(Nc1ccc(Cl)cc1Br)c1cnc(Cl)nc1,0.0131195080167088,0.3872643570870523,0.052,0.239,0.187,-0.187,-0.3229999999999999,-0.051,0.064,-0.897,0.897,0.272,0.243,0.292,3.683
408,COc1cc(-c2cc(C)c(C=O)c(C(C)Nc3cnn(CC(F)(F)F)c3)c2)cnc1OC,0.0127152654727766,0.3275834578737885,0.042,0.1989999999999999,0.157,-0.157,-0.275,-0.04,0.053,-0.7879999999999999,0.7879999999999999,0.235,0.2289999999999999,0.241,4.261
409,[N-]=[N+]=NC1CCCC(Nc2nc3ccc(Cn4cnc5cc(F)cnc54)cc3s2)C1,0.0234460675480678,0.3203805907273602,0.027,0.176,0.148,-0.148,-0.278,-0.019,0.043,-0.959,0.959,0.259,0.233,0.203,3.867
410,CCC1NCC(=O)N(Cc2cccc(OC)n2)C1=O,0.040791747614977,0.3301559104260844,0.016,0.161,0.145,-0.145,-0.295,0.006,0.035,-0.605,0.605,0.302,0.287,0.177,3.317
411,CCOC(=O)C1=C(N)N(c2cccc(C)c2)C2=C(C(=O)CC(C)(C)C2)C12C(=O)Nc1ccc(Br)cc12,0.0222333399162712,0.3033656545600319,0.026,0.166,0.141,-0.141,-0.263,-0.018,0.04,-0.879,0.879,0.245,0.239,0.192,4.082
412,CN=C(NCc1noc(C)n1)N(C)Cc1ccc(N2CCCCC2)cc1,0.0389542815061942,0.2792580992128023,0.011,0.131,0.12,-0.12,-0.252,0.012,0.027,-0.897,0.897,0.263,0.241,0.143,3.796
413,CCCn1ccc2ccc(NC(=O)CC(CN)OC)cc21.Cl,0.0443931811881912,0.2752156737734802,0.008,0.124,0.115,-0.115,-0.251,0.02,0.025,-0.451,0.451,0.27,0.248,0.132,3.699
414,CC(Nc1cnn(-c2ccc(F)cc2F)c(=O)c1Cl)C(=O)N1CCOCC1,0.0141852383598028,0.3587468830787439,0.045,0.217,0.172,-0.172,-0.301,-0.043,0.0579999999999999,-0.58,0.58,0.258,0.248,0.262,3.878
415,CCCC1(Cc2csc3ccccc23)CCCCCN1,0.0379987991296272,0.297816506911508,0.0139999999999999,0.144,0.13,-0.13,-0.267,0.0069999999999999,0.031,-0.5329999999999999,0.5329999999999999,0.2739999999999999,0.255,0.157,3.646
416,CC(=O)Nc1cccc(C2(N)CC2)c1,0.0496115849371342,0.3072243333884757,0.009,0.138,0.129,-0.129,-0.28,0.022,0.027,-0.485,0.485,0.302,0.286,0.148,3.313
417,NCCCn1nc2c(c1C(=O)OC(=O)C(F)(F)F)CCc1c-2ccnc1-c1ccccc1,0.0104000581757103,0.3711681539741154,0.054,0.235,0.18,-0.18,-0.307,-0.054,0.064,-0.985,0.985,0.253,0.247,0.289,3.954
418,CCCCC(N)(CC)Cc1nccs1,0.0495380862927829,0.3254519971876006,0.011,0.149,0.138,-0.138,-0.295,0.019,0.03,-0.706,0.706,0.314,0.302,0.16,3.18
419,C[C@@H](C(=O)N1CCc2ccccc2C1)[NH+]1CCN(S(=O)(=O)Cc2ccccc2)CC1,0.0120170283514391,0.0126785161506009,0.001,0.002,0.0,-0.0,-0.013,0.012,0.0,-0.429,0.429,0.025,-0.264,0.003,40.49800000000001
420,CCCNC(Cc1nc(CCN(C)C)no1)C(C)(C)C,0.0496850835814855,0.3080695677985157,0.009,0.139,0.129,-0.129,-0.28,0.022,0.0279999999999999,-0.944,0.944,0.303,0.288,0.148,3.304
421,ONC1=Nc2cnc3ccccc3c2SC1,0.0148099768367889,0.3269587193968025,0.038,0.1939999999999999,0.156,-0.156,-0.276,-0.036,0.051,-0.4029999999999999,0.4029999999999999,0.241,0.213,0.233,4.158
422,c1cncc(C2CC3(CCCN3)C2)c1,0.049097094426675,0.3432754184427932,0.013,0.16,0.147,-0.147,-0.31,0.016,0.033,-0.872,0.872,0.326,0.324,0.173,3.068
423,Cc1ccc(OCC(=O)NN)cc1O,0.0575494385270757,0.291532372819471,0.006,0.123,0.1169999999999999,-0.1169999999999999,-0.2689999999999999,0.035,0.023,-0.789,0.789,0.304,0.268,0.128,3.289
424,Cc1nc(CN2CCC(CCN)CC2)cs1,0.0436949440668537,0.2916058714638223,0.01,0.134,0.124,-0.124,-0.264,0.016,0.027,-0.944,0.944,0.281,0.244,0.145,3.565
425,CC(Cc1ccccc1F)NCC1CC1,0.0526617786777136,0.323063291246183,0.01,0.145,0.135,-0.135,-0.294,0.024,0.0289999999999999,-0.8809999999999999,0.8809999999999999,0.318,0.307,0.155,3.142
426,COc1cc(NC2=C(c3cccs3)C(=O)N(Cc3ccccc3)C2=O)cc(OC)c1,0.0037116815397411,0.3240922722671014,0.062,0.222,0.16,-0.16,-0.259,-0.061,0.065,-0.595,0.595,0.1989999999999999,0.178,0.283,5.037
427,CN1C(=O)C(C)(C)C(=O)N(C)c2cc(N)ccc21,0.0356100931882096,0.2994702264094125,0.015,0.147,0.132,-0.132,-0.267,0.003,0.032,-0.623,0.623,0.271,0.2339999999999999,0.162,3.693
428,COCCC1(CNC(=O)CC2(CN)CCC2)CC1,0.073278148418256,0.3085105596646236,0.003,0.121,0.118,-0.118,-0.288,0.053,0.02,-0.9,0.9,0.341,0.316,0.124,2.93
429,COCC(C)CNc1ncc([N+](=O)[O-])cc1Br,0.0098855676652511,0.3666112380243342,0.054,0.233,0.178,-0.178,-0.303,-0.054,0.064,-0.722,0.722,0.248,0.212,0.287,4.025
430,O=S(=O)(NCc1ccccc1)c1ccc(N(OCC2CCCCC2)c2nc3nc[nH]c3c[nH+]2)cc1,0.0038954281506194,0.0892641035646659,0.011,0.053,0.043,-0.043,-0.075,-0.01,0.0139999999999999,-0.926,0.926,0.065,-0.133,0.064,15.321
431,O=C1c2ccccc2N[C@@H](c2c(F)cccc2F)N1Cc1ccccc1,0.0280397328200247,0.3164851625767408,0.023,0.1669999999999999,0.144,-0.144,-0.2769999999999999,-0.011,0.039,-0.69,0.69,0.266,0.235,0.1889999999999999,3.753
432,CCCCN(C)C(=NC)NCc1ccccc1S(=O)(=O)N(C)C.I,0.0191831461756919,0.2656241006856342,0.023,0.146,0.123,-0.123,-0.23,-0.016,0.036,-0.963,0.963,0.214,0.152,0.1689999999999999,4.678
433,CC(C)(C)OC(=O)N(Nc1ccc([N+](=O)[O-])cc1)c1cccnc1Cl,0.013633998527168,0.3643327800494436,0.047,0.222,0.175,-0.175,-0.305,-0.046,0.059,-0.736,0.736,0.259,0.233,0.2689999999999999,3.854
434,CCNc1ccc(Cl)c(C(=O)Nc2nc(C(C)C)cs2)n1,0.0121640256401418,0.3266647248193972,0.042,0.2,0.157,-0.157,-0.2739999999999999,-0.0409999999999999,0.053,-0.8320000000000001,0.8320000000000001,0.233,0.214,0.242,4.301
435,CCN(CC1CCCO1)S(=O)(=O)c1nnc(N)s1,0.0263860133221202,0.3269587193968025,0.026,0.176,0.15,-0.15,-0.285,-0.016,0.042,-0.6890000000000001,0.6890000000000001,0.27,0.244,0.201,3.71
436,Cc1ccc(NCC2[C@H](C)CCCN2C(=O)c2cc(C)ccc2-n2cnc(C)n2)nc1,0.0278559862091464,0.310605271028636,0.022,0.163,0.141,-0.141,-0.273,-0.01,0.038,-0.942,0.942,0.262,0.2319999999999999,0.185,3.813
437,COc1ccc(NCCOC(C)(C)C)cc1,0.0500525768032421,0.2677923106939979,0.006,0.115,0.109,-0.109,-0.246,0.0279999999999999,0.022,-0.635,0.635,0.275,0.204,0.121,3.641
438,COCCNCC(=O)Nc1ncnn1C,0.0520370402007274,0.339894480802633,0.012,0.155,0.144,-0.144,-0.308,0.021,0.031,-0.721,0.721,0.3289999999999999,0.319,0.1669999999999999,3.04
439,CS(=O)(=O)Nc1ccc(-c2nnc(CCc3c[nH]c4ccccc34)o2)cc1,0.0183746610878274,0.3227325473466021,0.033,0.185,0.152,-0.152,-0.276,-0.0279999999999999,0.047,-0.971,0.971,0.248,0.2269999999999999,0.218,4.04
440,C/C=C\C(=C/C(=C/C)N(C)C(N)c1ccccc1)c1cccc(-n2c3ccccc3c3ccc4c(c5ccccc5n4-c4ccccc4)c32)c1,0.0231520729706626,0.2892906641667561,0.023,0.156,0.133,-0.133,-0.252,-0.0139999999999999,0.037,-0.831,0.831,0.238,0.2319999999999999,0.179,4.2
441,CN(C)S(=O)(=O)c1ccc(NCC(Cl)CC(C)(C)C)cc1,0.0395790199831804,0.3178816368194157,0.015,0.154,0.139,-0.139,-0.285,0.006,0.033,-0.532,0.532,0.291,0.253,0.17,3.438
442,N#C[C@@]1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CC[C@H](O)C1,0.0193301434643945,0.3469870999825344,0.036,0.2,0.1639999999999999,-0.1639999999999999,-0.296,-0.031,0.051,-0.6509999999999999,0.6509999999999999,0.265,0.25,0.236,3.773
443,CC(=Cc1csc2ccccc12)CNC(C)C,0.0306489346944962,0.3053501179575173,0.019,0.156,0.1369999999999999,-0.1369999999999999,-0.27,-0.005,0.036,-0.439,0.439,0.265,0.237,0.176,3.777
444,CNCCC1CSc2cc(F)ccc2N1C,0.0428497096568137,0.2748481805517237,0.009,0.125,0.1159999999999999,-0.1159999999999999,-0.25,0.018,0.025,-0.654,0.654,0.267,0.233,0.134,3.74
445,Cc1ccn2c(=O)c(C(=O)N3CC4CCC(N)C4C3)cnc2c1,0.0128990120836549,0.3431284211540906,0.044,0.209,0.165,-0.165,-0.287,-0.043,0.0559999999999999,-0.619,0.619,0.245,0.237,0.253,4.088
446,CCCCC.Cc1ccc(NSc2ccc(N3CCCCCS3)cc2)cc1-c1nccc2ccccc12,0.0174559280334361,0.306452597622787,0.031,0.176,0.144,-0.144,-0.262,-0.027,0.044,-0.901,0.901,0.235,0.226,0.207,4.253
447,NCC(c1ccc(-c2ccccc2)cc1)C1CCOCC1,0.0351691013221018,0.3240187736227501,0.019,0.163,0.144,-0.144,-0.288,-0.001,0.036,-0.391,0.391,0.286,0.259,0.181,3.492
448,NN1CCC(COC(CO)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,0.0301711935062127,0.3320301258570428,0.023,0.174,0.151,-0.151,-0.292,-0.01,0.0409999999999999,-0.984,0.984,0.281,0.264,0.1969999999999999,3.556
449,CN(Cc1nccs1)C1CC12CCN(CC1CCCNC1)CC2,0.047186129673541,0.2927818497734433,0.009,0.132,0.123,-0.123,-0.267,0.021,0.026,-0.946,0.946,0.288,0.27,0.141,3.478
450,CCONC(=O)c1cn(C)c(=O)c(F)c1Nc1ccc(Br)cc1C,0.0242178033137566,0.3272527139742077,0.0279999999999999,0.179,0.152,-0.152,-0.284,-0.019,0.043,-0.602,0.602,0.265,0.245,0.207,3.777
451,CC(C)(C)C.CC(CNCc1ccc(Cl)cc1NC=O)c1cccc(Cl)c1F.O=CNC1CC1,0.0127887641171279,0.3287961855055852,0.042,0.2,0.158,-0.158,-0.276,-0.04,0.053,-0.958,0.958,0.236,0.2319999999999999,0.241,4.245
452,O=C(CNC(=O)C1CSCCN1)NCc1ccccc1,0.0424822164350571,0.3076285759324079,0.013,0.145,0.133,-0.133,-0.2769999999999999,0.012,0.03,-0.983,0.983,0.289,0.265,0.158,3.4560000000000004
453,COC(=O)[C@]1(C)N[C@H](c2ccc(F)cc2)[C@H]2C(=O)N(C)C(=O)[C@@H]21,0.0404610037153961,0.3556231906938133,0.019,0.177,0.158,-0.158,-0.317,0.001,0.039,-0.889,0.889,0.318,0.313,0.196,3.145
454,COc1ccc(CCNC(=O)c2cc(C)nc(Nc3cc(C)ccc3C)n2)cc1,0.0189259009204623,0.3202703427608333,0.032,0.183,0.151,-0.151,-0.2739999999999999,-0.027,0.046,-0.8,0.8,0.247,0.241,0.214,4.042
455,Cl.O=C(Nc1ccc(-n2cncn2)cc1)C1CCCN1,0.0253202829790262,0.3347128263758657,0.0279999999999999,0.182,0.155,-0.155,-0.291,-0.019,0.044,-0.467,0.467,0.272,0.226,0.21,3.675
456,CNC(CCCC(C)C)c1cc(C)c(C)s1,0.054315498175618,0.2937373321500104,0.0069999999999999,0.126,0.12,-0.12,-0.27,0.03,0.024,-0.46,0.46,0.3,0.278,0.133,3.33
457,Cc1ccc(-n2ncc(C(=O)Nc3cc(C)cc(C)c3)c2C2CCNCC2)cc1,0.0314574197823606,0.3165954105432678,0.02,0.163,0.143,-0.143,-0.2789999999999999,-0.006,0.037,-0.7609999999999999,0.7609999999999999,0.2739999999999999,0.271,0.183,3.652
458,CCOc1ccc(CC(CN)c2cccs2)cc1Br,0.0447606744099477,0.3098335352629472,0.012,0.144,0.133,-0.133,-0.28,0.015,0.03,-0.677,0.677,0.295,0.278,0.156,3.389
459,CCC1CCC(C)N1S(=O)(=O)c1cc(CN)cc(C)c1C,0.0417104806693684,0.3390124970704173,0.016,0.165,0.149,-0.149,-0.303,0.006,0.036,-0.562,0.562,0.309,0.301,0.182,3.234
460,CCn1ccc(CNc2nnco2)c1,0.0700074587446227,0.3058278591458008,0.004,0.121,0.118,-0.118,-0.285,0.049,0.021,-0.88,0.88,0.3339999999999999,0.324,0.125,2.992
461,COC(=O)C(NC(=O)C(C)(C)C(C)(C)N)C(C)C,0.0702647039998523,0.3264074795641676,0.005,0.133,0.128,-0.128,-0.303,0.047,0.023,-0.988,0.988,0.35,0.335,0.138,2.859
462,CCN1CCCC1CN(C)C(=NC)NCC1(C)COC1,0.0634660793973561,0.2727534691877113,0.003,0.108,0.105,-0.105,-0.254,0.045,0.018,-0.913,0.913,0.3,0.266,0.111,3.337
463,CCC(CC)C(c1ccc(Nc2ccc(COCCO)c(C#N)c2)cc1)n1cncn1,0.019697636686151,0.3095027913633663,0.0289999999999999,0.174,0.145,-0.145,-0.266,-0.024,0.043,-0.6859999999999999,0.6859999999999999,0.243,0.207,0.203,4.121
464,COC(=O)c1ccc2c(c1C)N[C@H](c1cccc(Cl)c1Cl)[C@H]1CC=C[C@@H]21,0.02833372739743,0.3076285759324079,0.021,0.161,0.14,-0.14,-0.27,-0.009,0.037,-0.613,0.613,0.261,0.223,0.182,3.827
465,CC(C)OC(=O)N1CCC(O[C@H](C)c2noc(-c3cnc(N4C[C@H](N)[C@H](c5cc(F)ccc5F)C4)cn3)n2)CC1,0.0160962031129368,0.3365502924846484,0.038,0.198,0.16,-0.16,-0.285,-0.035,0.051,-0.5870000000000001,0.5870000000000001,0.25,0.244,0.237,4.002
466,O=C(NCCC1CCCNC1)c1cccc(NC(=O)C2CCCCC2)c1,0.0248425417907427,0.3268484714302755,0.027,0.178,0.151,-0.151,-0.284,-0.018,0.043,-0.993,0.993,0.266,0.248,0.205,3.76
467,CCCC(N)C(=O)N1CCc2cc(F)ccc2C1.Cl,0.041747229991544,0.3544104630620167,0.018,0.175,0.156,-0.156,-0.316,0.004,0.038,-0.563,0.563,0.32,0.316,0.193,3.128
468,COc1ccc(CNc2ccc(F)cc2)c2ccccc12,0.0247322938242158,0.3004992074303309,0.023,0.161,0.138,-0.138,-0.262,-0.013,0.038,-0.836,0.836,0.249,0.237,0.184,4.019
469,CC(CCOc1ccccc1)C(=O)Nc1cc2c(cc1N)OCO2.Cl,0.0368228208200063,0.2979267548780349,0.0139999999999999,0.145,0.131,-0.131,-0.267,0.005,0.031,-0.612,0.612,0.272,0.25,0.159,3.675
470,CN(C)S(=O)(=O)c1ccc(N2CCOCC2)c(C(=O)NC2CCCNC2)c1,0.0229315770376087,0.3328386109449073,0.03,0.185,0.155,-0.155,-0.288,-0.022,0.045,-0.916,0.916,0.265,0.247,0.214,3.77
471,CCc1ccc(Oc2ncc(Br)cc2C(F)(F)F)c(N)c1,0.0169781868451526,0.3140964566353232,0.033,0.182,0.149,-0.149,-0.268,-0.0289999999999999,0.046,-0.957,0.957,0.239,0.205,0.215,4.192
472,C#CC(C)(C)NCC(O)COc1ccccc1C=CN=[N+]=[N-],0.0209103643179476,0.3190576151290366,0.03,0.179,0.149,-0.149,-0.275,-0.023,0.044,-0.415,0.415,0.252,0.2239999999999999,0.208,3.974
473,CCN(CCCNc1ncnc(Cl)c1OC)S(C)(=O)=O,0.0389542815061942,0.3265544768528702,0.017,0.16,0.144,-0.144,-0.292,0.004,0.035,-0.563,0.563,0.296,0.256,0.177,3.383
474,NC1CCN(Cc2ccco2)CC1,0.0709261917990141,0.2944355692713478,0.003,0.114,0.1119999999999999,-0.1119999999999999,-0.275,0.052,0.019,-0.748,0.748,0.327,0.315,0.1169999999999999,3.056
475,CC(OC(=O)CCNS(=O)(=O)c1c(Cl)cccc1Cl)C(=O)NC(C)(C)C,0.0261287680668906,0.3741080997481678,0.033,0.207,0.174,-0.174,-0.3229999999999999,-0.024,0.051,-0.613,0.613,0.299,0.29,0.24,3.345
476,COC(=O)C1CSC(c2nc3ccc(O)cc3s2)N1,0.0309796785940771,0.3195721056394958,0.021,0.165,0.144,-0.144,-0.282,-0.0069999999999999,0.038,-0.532,0.532,0.275,0.258,0.186,3.639
477,Cc1ccc(-c2nc(N/N=C\c3ccc(OCc4ccc(F)cc4)cc3)sc2-c2ccc([N+](=O)[O-])cc2)cc1,0.0023887059414175,0.3321036245013942,0.069,0.2339999999999999,0.165,-0.165,-0.263,-0.067,0.07,-0.732,0.732,0.195,0.165,0.303,5.118
478,OC1CCCC(CNc2ncnc3nc[nH]c23)C1,0.0341033709790078,0.3354110634972031,0.021,0.171,0.151,-0.151,-0.296,-0.005,0.039,-0.5429999999999999,0.5429999999999999,0.292,0.261,0.192,3.428
479,CNC(c1ccc(Cl)c(OC)c1)c1cc(Cl)sc1Cl,0.0322291555480494,0.322107808869616,0.02,0.165,0.145,-0.145,-0.284,-0.005,0.038,-0.787,0.787,0.2789999999999999,0.265,0.185,3.584
480,Fc1ccc2c(c1CNc1ncc(Br)c3nncn13)CCO2,0.0242545526359322,0.3333898507775421,0.0279999999999999,0.183,0.155,-0.155,-0.289,-0.02,0.044,-0.815,0.815,0.2689999999999999,0.265,0.211,3.72
481,CCc1ccccc1N/C=C(/C#N)C(=O)NCCN1CCOCC1,0.0219025960166903,0.3247537600662632,0.0289999999999999,0.181,0.151,-0.151,-0.28,-0.023,0.045,-0.97,0.97,0.258,0.243,0.21,3.882
482,C1CN2CCC(C2)N1.Cl,0.048031364083581,0.3249007573549657,0.012,0.15,0.138,-0.138,-0.294,0.017,0.031,-0.906,0.906,0.311,0.29,0.162,3.212
483,CCCN(CCCSN1CCC(NC)CC1)CC1CC1,0.0722859167195133,0.2883719311123647,0.002,0.11,0.108,-0.108,-0.27,0.054,0.018,-0.903,0.903,0.325,0.313,0.1119999999999999,3.079
484,CC(=O)Nc1ccccc1CNCc1ccncc1C,0.0360878343764932,0.3170731517315513,0.017,0.158,0.14,-0.14,-0.282,0.001,0.035,-0.769,0.769,0.284,0.259,0.175,3.526
485,CC(C(=O)NN)n1cc(Br)cc([N+](=O)[O-])c1=O,0.0033074389958089,0.3982524044175732,0.081,0.278,0.197,-0.197,-0.316,-0.079,0.0819999999999999,-0.649,0.649,0.237,0.229,0.359,4.218
486,CC(Oc1cccc(Cl)c1)C(=O)N1CCNCC1c1nccn1C.Cl,0.036418578276074,0.3234307844679396,0.018,0.161,0.144,-0.144,-0.288,0.001,0.036,-0.992,0.992,0.288,0.28,0.179,3.467
487,CN1CCN(C(=O)c2ccc(N)nc2)CC1,0.0399097638827613,0.3161911679993355,0.015,0.153,0.138,-0.138,-0.283,0.0069999999999999,0.033,-0.601,0.601,0.29,0.283,0.168,3.444
488,O=C(NO)c1ccc(NC2CC(=O)N(c3ccc(F)cc3)C2)cc1,0.0266800078995255,0.3288329348277609,0.026,0.177,0.151,-0.151,-0.287,-0.015,0.042,-0.594,0.594,0.271,0.261,0.202,3.684
489,O=C(NC1CN2CCC1CC2)c1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1OC(=O)C(F)(F)F,0.0101795622426564,0.3372485296059858,0.048,0.211,0.1639999999999999,-0.1639999999999999,-0.28,-0.047,0.058,-0.988,0.988,0.232,0.192,0.259,4.303999999999999
490,CC(C)(C(=O)N1CCC2(CC1)NCCNC2=O)n1cccc1,0.0674717555145025,0.2793683471793292,0.003,0.109,0.106,-0.106,-0.261,0.049,0.018,-0.952,0.952,0.311,0.283,0.111,3.219
491,CC(=O)NC1CNc2c(C(=O)NCc3ccc4c(c3)OC(F)(F)O4)ncnc21,0.0124212708953713,0.3478323343925745,0.046,0.214,0.168,-0.168,-0.291,-0.045,0.057,-0.618,0.618,0.246,0.226,0.259,4.066
492,COc1ccc([C@@H]2Nc3ccc4ccccc4c3[C@@H](c3ccc(OC)cc3)C23C(=O)N(C)C(=O)N(C)C3=O)cc1,0.0255775282342558,0.2887394243341212,0.021,0.152,0.132,-0.132,-0.253,-0.01,0.036,-0.6970000000000001,0.6970000000000001,0.243,0.221,0.173,4.114
493,NCCOc1ccc(NC(=O)CCOCC(F)F)cc1,0.0464143939078522,0.2988454879324264,0.01,0.136,0.126,-0.126,-0.271,0.019,0.027,-0.58,0.58,0.29,0.24,0.146,3.443
494,CC1CC(C)CN(C(=O)/C=C/c2ccc(NS(C)(=O)=O)cc2)C1,0.0329273926693868,0.3219240622587377,0.02,0.1639999999999999,0.145,-0.145,-0.285,-0.004,0.037,-0.445,0.445,0.28,0.258,0.184,3.567
495,CCCNC(Cc1c(F)cccc1F)C1CCC1,0.0431804535563946,0.3077388238989349,0.012,0.144,0.132,-0.132,-0.278,0.013,0.03,-0.91,0.91,0.291,0.247,0.157,3.439
496,CC(OCC(F)(F)F)C(=O)Nc1cccc(NS(C)(=O)=O)c1,0.0406080010040987,0.3290901800829905,0.016,0.16,0.144,-0.144,-0.294,0.006,0.035,-0.5870000000000001,0.5870000000000001,0.3,0.281,0.176,3.3280000000000003
497,CCCC(N)Cc1ccnc2c([N+](=O)[O-])cccc12,0.0095915730878459,0.3772685414552741,0.057,0.241,0.184,-0.184,-0.311,-0.057,0.067,-0.522,0.522,0.254,0.244,0.298,3.944
498,CC(NCc1ccccc1O)c1ccc2c(c1)CCC2,0.0449076716986504,0.3065260962671383,0.011,0.142,0.131,-0.131,-0.277,0.016,0.029,-0.603,0.603,0.293,0.284,0.153,3.412
499,O=C(NC1CCCc2occc21)c1ccc(S(=O)(=O)Nc2ccncc2)cc1,0.0117597830962095,0.3410704591122539,0.046,0.21,0.165,-0.165,-0.285,-0.045,0.057,-0.972,0.972,0.24,0.192,0.256,4.172
500,COCC(N)C(=O)NCC(=O)NC(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.0242178033137566,0.3643695293716192,0.033,0.203,0.17,-0.17,-0.314,-0.026,0.05,-0.988,0.988,0.288,0.278,0.237,3.469
501,CN(C)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc3c(c2)CC[C@H]2CN(Cc4ccccc4-c4ccc(Cl)cc4)CCN32)cc1[N+](=O)[O-],0.0102530608870077,0.3204540893717115,0.044,0.199,0.155,-0.155,-0.266,-0.044,0.054,-0.989,0.989,0.223,0.216,0.244,4.4910000000000005
502,CCCCN(CC)C(=O)CCC(N)c1ccccc1,0.0567409534392113,0.3276202071959642,0.009,0.144,0.135,-0.135,-0.3,0.029,0.028,-0.963,0.963,0.328,0.321,0.153,3.044
503,CCCC(=O)N1CCC(NCCc2ncc[nH]2)CC1,0.0636498260082344,0.2971182697901706,0.004,0.121,0.117,-0.117,-0.276,0.042,0.021,-0.963,0.963,0.318,0.298,0.125,3.145
504,C=C(CC)CCl.Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)NC3CCCCC3)c(F)cc21,0.0111350446192234,0.3265912261750459,0.044,0.202,0.158,-0.158,-0.272,-0.043,0.054,-0.7859999999999999,0.7859999999999999,0.229,0.198,0.246,4.364
505,CC(C)NCC1(CC2CSc3ccccc32)CCCCC1,0.0483621079831619,0.2884086804345404,0.008,0.128,0.12,-0.12,-0.263,0.023,0.025,-0.6759999999999999,0.6759999999999999,0.286,0.262,0.136,3.49
506,C/C=C/COc1nc(NCCC)c(Cl)cc1Cl,0.0365655755647767,0.2989189865767777,0.015,0.146,0.131,-0.131,-0.267,0.005,0.032,-0.585,0.585,0.272,0.222,0.16,3.673
507,Cl.NCCCN1CC=C(c2cccc(F)c2)CC1,0.0013229755983235,0.2182174750790392,0.046,0.155,0.108,-0.108,-0.172,-0.045,0.046,-0.7140000000000001,0.7140000000000001,0.127,0.023,0.201,7.886
