,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
1140,CC(C)(CCC(=O)O)NC(=O)Nc1cc(-c2ccc3ncccc3c2)on1,0.01150253784098,0.3561744305264482,0.049,0.221,0.172,-0.172,-0.296,-0.048,0.06,-0.472,0.472,0.248,0.223,0.271,4.034
1141,CC(C)(CCC(=O)O)NC(=O)Nc1cc(-c2ccc3ncccc3c2)on1,0.0110982952970478,0.3590041283339736,0.05,0.224,0.174,-0.174,-0.298,-0.05,0.061,-0.463,0.463,0.248,0.224,0.275,4.0280000000000005
1142,O=C(O)C(=O)/C=C(\O)c1coc(Cc2ccccc2F)c1,0.0088933359665085,0.3701024236310214,0.057,0.238,0.181,-0.181,-0.304,-0.057,0.066,-0.57,0.57,0.247,0.227,0.295,4.05
1143,CC[C@H](C(=O)O)n1cc(Cl)c(C(F)F)n1,0.0349853547112235,0.3828544384259737,0.027,0.2,0.174,-0.174,-0.336,-0.012,0.047,-0.6759999999999999,0.6759999999999999,0.325,0.303,0.227,3.08
1144,CC[C@H](C(=O)O)n1cc(Cl)c(C(F)F)n1,0.0336256297907243,0.3830014357146763,0.028,0.202,0.175,-0.175,-0.336,-0.014,0.047,-0.655,0.655,0.322,0.298,0.23,3.107
1145,O=C(O)Cc1sc2nc3sccc3n2c1-c1ccc(Cl)cc1,0.0115392871631556,0.3307806489030706,0.044,0.204,0.16,-0.16,-0.276,-0.043,0.055,-0.855,0.855,0.233,0.212,0.248,4.293
1146,Cc1sc(NC(=O)CN2C[C@@H](O)[C@H](Oc3cccc(C(=O)O)c3)C2)nc1-c1ccccc1,0.0244015499246349,0.3140229579909719,0.025,0.17,0.145,-0.145,-0.273,-0.016,0.041,-0.929,0.929,0.257,0.232,0.195,3.894
1147,Cc1sc(NC(=O)CN2C[C@@H](O)[C@H](Oc3cccc(C(=O)O)c3)C2)nc1-c1ccccc1,0.0263492639999446,0.3234307844679396,0.025,0.174,0.149,-0.149,-0.282,-0.015,0.041,-0.995,0.995,0.267,0.257,0.199,3.743
1148,Cc1sc(NC(=O)CN2C[C@@H](O)[C@H](Oc3cccc(C(=O)O)c3)C2)nc1-c1ccccc1,0.0189626502426379,0.3131042249365805,0.031,0.178,0.147,-0.147,-0.269,-0.026,0.045,-0.999,0.999,0.243,0.225,0.208,4.114
1149,C[C@H]1[C@@H](Cn2cnc3ccccc32)O[C@@H](c2cccc(-c3cccc(CNC(=O)CCCC(=O)O)c3)c2)O[C@H]1c1ccc(CO)cc1,0.0320086596149955,0.3354478128193787,0.022,0.174,0.152,-0.152,-0.295,-0.008,0.04,-0.985,0.985,0.287,0.284,0.196,3.48
1150,C[C@H]1[C@@H](Cn2cnc3ccccc32)O[C@@H](c2cccc(-c3cccc(CNC(=O)CCCC(=O)O)c3)c2)O[C@H]1c1ccc(CO)cc1,0.0288482179078891,0.33467607705369,0.025,0.177,0.153,-0.153,-0.293,-0.013,0.042,-0.995,0.995,0.28,0.275,0.202,3.572
1151,C[C@H]1[C@@H](Cn2cnc3ccccc32)O[C@@H](c2cccc(-c3cccc(CNC(=O)CCCC(=O)O)c3)c2)O[C@H]1c1ccc(CO)cc1,0.0307224333388475,0.3338308426436499,0.023,0.174,0.152,-0.152,-0.293,-0.01,0.04,-0.992,0.992,0.284,0.279,0.197,3.526
1152,N#Cc1cc(F)ccc1CC/C=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1,0.0083788454560493,0.3498535471122355,0.054,0.225,0.171,-0.171,-0.287,-0.054,0.062,-0.496,0.496,0.233,0.211,0.279,4.2860000000000005
1153,CCCCCN(C(=O)C1CCC(C(=O)O)C1)C(C)C,0.0706689465437845,0.3251580026101954,0.005,0.132,0.127,-0.127,-0.302,0.048,0.023,-0.937,0.937,0.35,0.335,0.136,2.861
1154,CCCCCN(C(=O)C1CCC(C(=O)O)C1)C(C)C,0.0569614493722652,0.3321036245013942,0.009,0.147,0.138,-0.138,-0.304,0.028,0.029,-0.969,0.969,0.332,0.322,0.156,3.012
1155,CN(C)C(C)(CC(=O)O)c1cc(F)ccc1F,0.040901995581504,0.3322506217900968,0.016,0.162,0.146,-0.146,-0.297,0.006,0.035,-0.83,0.83,0.303,0.289,0.178,3.299
1156,CN(C)C(C)(CC(=O)O)c1cc(F)ccc1F,0.0409754942258553,0.3321771231457454,0.016,0.162,0.146,-0.146,-0.297,0.006,0.035,-0.83,0.83,0.303,0.289,0.178,3.298
1157,Cc1ncsc1CCC(=O)N1CCC[C@@H](c2cccc(C(=O)O)c2)C1,0.0234093182258922,0.3528302422084636,0.032,0.197,0.165,-0.165,-0.304,-0.025,0.049,-0.995,0.995,0.279,0.271,0.229,3.585
1158,Cc1ncsc1CCC(=O)N1CCC[C@@H](c2cccc(C(=O)O)c2)C1,0.0230418250041356,0.3535652286519767,0.033,0.198,0.165,-0.165,-0.305,-0.026,0.049,-0.994,0.994,0.279,0.272,0.231,3.59
1159,Cc1cccnc1CC(NC=O)C(=O)O,0.0191831461756919,0.3833321796142572,0.042,0.224,0.182,-0.182,-0.326,-0.039,0.058,-0.933,0.933,0.287,0.282,0.267,3.484
1160,Cc1cccnc1CC(NC=O)C(=O)O,0.0339196243681295,0.3189841164846853,0.019,0.161,0.143,-0.143,-0.283,-0.002,0.036,-0.966,0.966,0.28,0.236,0.18,3.5660000000000003
1161,O=C(O)CCN(C[C@@H]1CCCO1)C(=O)[C@H]1C[C@@H]1c1ccc(F)cc1F,0.044944421020826,0.3335000987440689,0.014,0.158,0.144,-0.144,-0.3,0.012,0.033,-0.648,0.648,0.312,0.304,0.173,3.209
1162,O=C(O)CCN(C[C@@H]1CCCO1)C(=O)[C@H]1C[C@@H]1c1ccc(F)cc1F,0.0396892679497074,0.3440104048863064,0.018,0.17,0.152,-0.152,-0.307,0.002,0.037,-0.992,0.992,0.309,0.295,0.189,3.239
1163,O=C(O)CN(CC1CC1)C(=O)C1CC(=O)N(C2CC2)C1,0.0617021119329247,0.3446718926854681,0.008,0.15,0.141,-0.141,-0.316,0.033,0.029,-0.813,0.813,0.349,0.345,0.158,2.865
1164,O=C(O)CN(CC1CC1)C(=O)C1CC(=O)N(C2CC2)C1,0.0540582529203884,0.3246435120997362,0.009,0.145,0.135,-0.135,-0.296,0.026,0.028,-0.967,0.967,0.322,0.301,0.154,3.107
1165,O=C(O)CN(CC1CC1)C(=O)C1CC(=O)N(C2CC2)C1,0.0581741770040618,0.3563214278151508,0.011,0.16,0.149,-0.149,-0.325,0.027,0.032,-0.897,0.897,0.351,0.349,0.17,2.847
1166,Cc1ncsc1CCc1c(F)ccc2[nH]c(C(=O)O)cc12,0.015655211246829,0.342025941488821,0.04,0.203,0.163,-0.163,-0.289,-0.037,0.053,-0.54,0.54,0.252,0.238,0.243,3.968
1167,CC(C)(CCC(=O)O)NC(=O)Nc1cc(-c2ccc3ncccc3c2)on1,0.009371077154792,0.3744388436477487,0.057,0.24,0.183,-0.183,-0.308,-0.057,0.066,-0.409,0.409,0.251,0.23,0.297,3.983
1168,O=C(COC1CCCC1)N1CCC(C(=O)O)(C(F)(F)F)C1,0.0586519181923453,0.3450761352294004,0.01,0.153,0.143,-0.143,-0.315,0.029,0.03,-0.941,0.941,0.344,0.337,0.162,2.906
1169,CCC(C)C(C(CC(=O)N1CCC[C@H]1C(OC)C(C)C(=O)NC(Cc1ccc(C)cc1)C(=O)O)OC)N(C)C(=O)C(NC(=O)C(C(C)C)N(C)C(=O)CCCCCN1C(=O)C=CC1=O)C(C)C,0.0026459511966471,0.3708741593967102,0.077,0.261,0.184,-0.184,-0.293,-0.075,0.078,-0.999,0.999,0.218,0.212,0.338,4.585
1170,CC(C)N1CCc2onc(C(=O)O)c2C1.Cl,0.0220495933053929,0.3688529466770492,0.036,0.21,0.173,-0.173,-0.316,-0.031,0.053,-0.977,0.977,0.286,0.26,0.246,3.5010000000000003
1171,CC(C)C(C)(Cc1nc2cc(Br)ccc2n1C)C(=O)O,0.038550038962262,0.3210788278486977,0.016,0.157,0.141,-0.141,-0.287,0.004,0.034,-0.578,0.578,0.291,0.281,0.174,3.4360000000000004
1172,CC(C)C(C)(Cc1nc2cc(Br)ccc2n1C)C(=O)O,0.039615769305356,0.3151621869784172,0.015,0.153,0.138,-0.138,-0.282,0.0069999999999999,0.033,-0.522,0.522,0.289,0.239,0.1669999999999999,3.459
1173,CC(C)Cc1nn(C(C)(C)C)c2sc(C(=O)O)cc12,0.024070806025054,0.3298986651708549,0.028,0.181,0.153,-0.153,-0.286,-0.02,0.044,-0.5660000000000001,0.5660000000000001,0.266,0.247,0.209,3.758
1174,CC(C)Cc1nn(C(C)(C)C)c2sc(C(=O)O)cc12,0.0239238087363514,0.331589133990935,0.028,0.182,0.154,-0.154,-0.287,-0.02,0.044,-0.58,0.58,0.267,0.25,0.211,3.748
1175,O=C(O)COc1ccc2c(-c3ccccc3F)csc2c1Cl,0.0259082721338367,0.3215565690369811,0.025,0.173,0.148,-0.148,-0.28,-0.015,0.041,-0.453,0.453,0.265,0.241,0.198,3.773
1176,Cn1cc([N+](=O)[O-])cc1C(=O)NC1(C(=O)O)CCCC1,0.020873614995772,0.3723441322837364,0.038,0.214,0.176,-0.176,-0.318,-0.033,0.054,-0.711,0.711,0.285,0.258,0.253,3.512
1177,Cn1cc([N+](=O)[O-])cc1C(=O)NC1(C(=O)O)CCCC1,0.0209103643179476,0.3700289249866701,0.038,0.213,0.175,-0.175,-0.316,-0.033,0.054,-0.722,0.722,0.283,0.257,0.25,3.528
1178,Cn1cc([N+](=O)[O-])cc1C(=O)NC1(C(=O)O)CCCC1,0.0194403914309214,0.3766070536561123,0.041,0.219,0.179,-0.179,-0.32,-0.037,0.056,-0.722,0.722,0.284,0.261,0.26,3.526
1179,Cn1cc([N+](=O)[O-])cc1C(=O)NC1(C(=O)O)CCCC1,0.0195138900752728,0.3767540509448149,0.041,0.219,0.179,-0.179,-0.321,-0.037,0.056,-0.722,0.722,0.284,0.263,0.26,3.522
1180,Cc1ccccc1S(=O)(=O)Cc1ccc(C(=O)O)cc1Br,0.01767642396649,0.3813844655389475,0.044,0.226,0.182,-0.182,-0.3229999999999999,-0.041,0.059,-0.6,0.6,0.282,0.27,0.27,3.55
1181,Cl.O=C(CN1CCC(C(=O)O)CC1)Nc1cccc2c1N=S=N2,0.0014332235648505,0.382927937070325,0.087,0.278,0.191,-0.191,-0.299,-0.083,0.084,-0.606,0.606,0.216,0.205,0.365,4.64
1182,Cl.O=C(CN1CCC(C(=O)O)CC1)Nc1cccc2c1N=S=N2,0.0004777411882835,0.3823031985933389,0.095,0.286,0.191,-0.191,-0.293,-0.088,0.089,-0.898,0.898,0.205,0.181,0.381,4.878
1183,Cl.O=C(CN1CCC(C(=O)O)CC1)Nc1cccc2c1N=S=N2,0.0017272181422557,0.3749533341582079,0.083,0.27,0.187,-0.187,-0.294,-0.08,0.081,-0.966,0.966,0.214,0.198,0.353,4.678
1184,Cl.O=C(CN1CCC(C(=O)O)CC1)Nc1cccc2c1N=S=N2,0.0077541069790632,0.3494125552461276,0.055,0.226,0.171,-0.171,-0.286,-0.055,0.063,-0.498,0.498,0.231,0.228,0.282,4.334
1185,Cl.O=C(CN1CCC(C(=O)O)CC1)Nc1cccc2c1N=S=N2,0.0034176869623359,0.3810537216393665,0.076,0.265,0.189,-0.189,-0.303,-0.075,0.078,-0.995,0.995,0.228,0.225,0.341,4.379
1186,O=C(O)CSc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,0.0127887641171279,0.3799879912962726,0.052,0.235,0.184,-0.184,-0.317,-0.051,0.063,-0.473,0.473,0.266,0.247,0.287,3.759
1187,O=C(O)C(c1ccccc1)S(=O)(=O)c1cccc(Cl)c1,0.0285542233304839,0.3384980065599581,0.025,0.18,0.155,-0.155,-0.296,-0.014,0.043,-0.926,0.926,0.282,0.262,0.206,3.548
1188,COc1cc2nc(CCC(C)C)n(CC3(c4ccccc4)C=CC=CC3C(=O)O)c2cc1OC,0.018742154309584,0.2855422333048392,0.026,0.16,0.133,-0.133,-0.246,-0.021,0.04,-0.981,0.981,0.225,0.203,0.186,4.439
1189,COc1cc2nc(CCC(C)C)n(CC3(c4ccccc4)C=CC=CC3C(=O)O)c2cc1OC,0.0188891515982866,0.2836680178738809,0.026,0.158,0.132,-0.132,-0.245,-0.02,0.039,-0.982,0.982,0.225,0.203,0.184,4.454
1190,O=C(O)[C@@H]1CCCN1C(=O)NCC1CCC1,0.0695297175563392,0.3292739266938687,0.005,0.135,0.13,-0.13,-0.305,0.045,0.024,-0.797,0.797,0.351,0.337,0.14,2.8510000000000004
1191,O=C(O)[C@@H]1CCCN1C(=O)NCC1CCC1,0.056446958861806,0.3304499050034897,0.009,0.146,0.1369999999999999,-0.1369999999999999,-0.302,0.028,0.028,-0.879,0.879,0.33,0.315,0.155,3.03
1192,O=C(O)[C@@H]1CCCN1C(=O)NCC1CCC1,0.0714406823094733,0.3317361312796376,0.005,0.135,0.13,-0.13,-0.308,0.048,0.024,-0.8,0.8,0.356,0.342,0.14,2.813
1193,NC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3ccccc3C2)CN1C(=O)[C@H](CCCCC/C=C1/C[C@@H]1C(=O)O)NC(=O)C1CC1,0.0474433749287705,0.33467607705369,0.013,0.157,0.144,-0.144,-0.302,0.015,0.033,-0.983,0.983,0.317,0.315,0.17,3.154
1194,NC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3ccccc3C2)CN1C(=O)[C@H](CCCCC/C=C1/C[C@@H]1C(=O)O)NC(=O)C1CC1,0.0038219295062681,0.3241657709114526,0.061,0.221,0.16,-0.16,-0.26,-0.061,0.064,-0.983,0.983,0.199,0.185,0.283,5.021
1195,NC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3ccccc3C2)CN1C(=O)[C@H](CCCCC/C=C1/C[C@@H]1C(=O)O)NC(=O)C1CC1,0.0429967069455163,0.342136189455348,0.016,0.166,0.15,-0.15,-0.306,0.0069999999999999,0.036,-0.976,0.976,0.314,0.306,0.182,3.1860000000000004
1196,Cc1cc(F)c(NC(=O)C2CC2C(=O)O)cc1F,0.0337358777572512,0.3410337097900783,0.022,0.175,0.154,-0.154,-0.301,-0.006,0.04,-0.589,0.589,0.295,0.262,0.197,3.394
1197,NC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3ccccc3C2)CN1C(=O)[C@H](CCCCC/C=C1/C[C@@H]1C(=O)O)NC(=O)C1CC1,0.0436581947446781,0.3514705172879644,0.017,0.171,0.154,-0.154,-0.315,0.0069999999999999,0.037,-0.731,0.731,0.321,0.312,0.188,3.111
1198,Cc1cc(F)c(NC(=O)C2CC2C(=O)O)cc1F,0.0359408370877905,0.3437531596310768,0.021,0.174,0.154,-0.154,-0.304,-0.003,0.039,-0.5770000000000001,0.5770000000000001,0.301,0.275,0.195,3.322
1199,CCN(CC(C)C#N)c1ccc(C(=O)O)c(Cl)c1,0.0211676095731772,0.3732628653381277,0.038,0.214,0.176,-0.176,-0.319,-0.033,0.054,-0.71,0.71,0.286,0.267,0.252,3.4960000000000004
1200,Cc1coc(CC(=O)O)c1C(=O)N1CCC=C(F)C1,0.0465981405187305,0.3289799321164635,0.013,0.154,0.141,-0.141,-0.297,0.015,0.032,-0.5920000000000001,0.5920000000000001,0.312,0.285,0.1669999999999999,3.209
1201,Cc1ccc(/C(O)=C2\C(=O)C(=O)N(CCC(=O)O)C2c2ccc(Br)cc2)cc1,0.0048509105271864,0.4002368678150585,0.075,0.273,0.198,-0.198,-0.321,-0.074,0.079,-0.654,0.654,0.247,0.242,0.348,4.053999999999999
1202,Cc1ccc(/C(O)=C2\C(=O)C(=O)N(CCC(=O)O)C2c2ccc(Br)cc2)cc1,0.0151407207363698,0.3585263871456901,0.044,0.215,0.172,-0.172,-0.302,-0.041,0.057,-0.76,0.76,0.26,0.257,0.259,3.839
1203,Cc1cc2c(s1)c(-c1ccc(C(=O)O)cc1)nn2C(=O)c1c(Cl)cccc1C(F)(F)F,0.0088565866443328,0.3710211566854128,0.058,0.239,0.181,-0.181,-0.305,-0.057,0.066,-0.528,0.528,0.247,0.237,0.296,4.044
1204,Cc1cc2c(s1)c(-c1ccc(C(=O)O)cc1)nn2C(=O)c1c(Cl)cccc1C(F)(F)F,0.0066516273137935,0.3639285375055114,0.061,0.24,0.179,-0.179,-0.296,-0.061,0.068,-0.728,0.728,0.234,0.217,0.302,4.265
1205,CN(CCCC(=O)O)C(=O)c1ccc2c(c1)NC(=O)CO2,0.0332948858911434,0.3353743141750274,0.021,0.172,0.151,-0.151,-0.296,-0.006,0.039,-0.483,0.483,0.29,0.264,0.194,3.448
1206,CN(CCCC(=O)O)C(=O)c1ccc2c(c1)NC(=O)CO2,0.0341033709790078,0.332544616367502,0.02,0.17,0.149,-0.149,-0.294,-0.004,0.038,-0.482,0.482,0.29,0.264,0.19,3.45
1207,CN(CCCC(=O)O)C(=O)c1ccc2c(c1)NC(=O)CO2,0.0269740024769307,0.3463256121833726,0.028,0.188,0.16,-0.16,-0.301,-0.018,0.045,-0.569,0.569,0.283,0.258,0.215,3.53
1208,C[C@@H](OCCSc1ccc(F)cc1)C(=O)O,0.0404610037153961,0.3086943062755019,0.014,0.148,0.134,-0.134,-0.277,0.009,0.031,-0.7140000000000001,0.7140000000000001,0.286,0.223,0.161,3.4930000000000003
1209,CC1(C)OCC(C(O)CNC(=O)N(C(F)(F)F)S(=O)(=O)c2ccc(F)cc2C(=O)O)O1,0.0137074971715193,0.3888445779406055,0.052,0.239,0.188,-0.188,-0.325,-0.05,0.064,-0.998,0.998,0.274,0.256,0.291,3.646
1210,CC1(C)OCC(C(O)CNC(=O)N(C(F)(F)F)S(=O)(=O)c2ccc(F)cc2C(=O)O)O1,0.0164269470125177,0.3935484911790893,0.048,0.237,0.189,-0.189,-0.331,-0.046,0.062,-0.931,0.931,0.285,0.275,0.285,3.505
1211,CC1(C)OCC(C(O)CNC(=O)N(C(F)(F)F)S(=O)(=O)c2ccc(F)cc2C(=O)O)O1,0.0166474429455717,0.4086157132711079,0.051,0.247,0.196,-0.196,-0.344,-0.048,0.065,-0.993,0.993,0.295,0.284,0.297,3.389
1212,CCC(=O)O.COC(=O)c1ccccc1-c1cc(C(F)(F)P)ccc1C,0.0242545526359322,0.3478690837147501,0.031,0.192,0.162,-0.162,-0.301,-0.023,0.047,-0.956,0.956,0.278,0.27,0.223,3.5980000000000003
1213,CCCCCCCCCCCCCCCCCC(=O)OCC(CNC(=O)CC(N=O)C(=O)O)OC(=O)CCCCCCCCCCCCCCCCI,0.0056593956150508,0.3905350467606856,0.07,0.263,0.192,-0.192,-0.315,-0.07,0.076,-1.0,1.0,0.245,0.235,0.333,4.079
1214,CCCCCCCCCCCCCCCCCC(=O)OCC(CNC(=O)CC(N=O)C(=O)O)OC(=O)CCCCCCCCCCCCCCCCI,0.01150253784098,0.3784812690870708,0.054,0.237,0.183,-0.183,-0.314,-0.053,0.065,-0.6459999999999999,0.6459999999999999,0.261,0.259,0.291,3.832
1215,CCCCCCCCCCCCCCCCCC(=O)OCC(CNC(=O)CC(N=O)C(=O)O)OC(=O)CCCCCCCCCCCCCCCCI,0.0104735568200616,0.3762763097565315,0.055,0.238,0.183,-0.183,-0.311,-0.055,0.065,-0.653,0.653,0.256,0.252,0.293,3.905
1216,CC(=O)NC(CSc1nc(C(F)(F)F)nc2ccccc12)C(=O)O,0.0081583495229954,0.3732628653381277,0.06,0.242,0.183,-0.183,-0.306,-0.06,0.068,-0.66,0.66,0.246,0.22,0.302,4.066
1217,CC(=O)NC(CSc1nc(C(F)(F)F)nc2ccccc12)C(=O)O,0.009150581221738,0.3820459533381093,0.059,0.246,0.186,-0.186,-0.314,-0.059,0.068,-0.534,0.534,0.255,0.232,0.305,3.925
1218,CN1CCN(Cc2ccc(-c3ccn[nH]3)o2)CC1C(=O)O,0.0329641419915625,0.3092087967859611,0.018,0.156,0.138,-0.138,-0.274,-0.002,0.035,-0.407,0.407,0.272,0.256,0.174,3.676
1219,CN1CCN(Cc2ccc(-c3ccn[nH]3)o2)CC1C(=O)O,0.0356468425103853,0.2990292345433046,0.015,0.147,0.132,-0.132,-0.267,0.004,0.032,-0.47,0.47,0.271,0.267,0.162,3.695
1220,CN1CCN(Cc2ccc(-c3ccn[nH]3)o2)CC1C(=O)O,0.0313471718158337,0.3145741978236067,0.02,0.161,0.142,-0.142,-0.278,-0.005,0.037,-0.405,0.405,0.272,0.26,0.181,3.673
1221,CCOc1cc(C(=O)O)cc(Br)c1OCC(=O)OC(C)C,0.0309429292719015,0.3023734228612893,0.019,0.154,0.136,-0.136,-0.267,-0.004,0.035,-0.78,0.78,0.263,0.229,0.173,3.797
1222,CCn1c(S[C@H](C(=O)O)c2ccccc2)nnc1-c1cccc(C)c1,0.0264962612886472,0.3533447327189227,0.029,0.193,0.163,-0.163,-0.307,-0.02,0.047,-0.436,0.436,0.287,0.273,0.222,3.488
1223,CCn1c(S[C@H](C(=O)O)c2ccccc2)nnc1-c1cccc(C)c1,0.0277089889204438,0.352572996953234,0.028,0.191,0.162,-0.162,-0.307,-0.018,0.046,-0.463,0.463,0.289,0.275,0.219,3.46
1224,CCN(CC(C)C#N)c1ccc(C(=O)O)c(Cl)c1,0.0276722395982682,0.3317361312796376,0.025,0.177,0.152,-0.152,-0.29,-0.014,0.042,-0.59,0.59,0.276,0.234,0.202,3.63
1225,CCCCCCCC(O)C(O)CCCCCCc1cccc(O)c1C(=O)O,0.0299506975731588,0.3581221446017578,0.027,0.191,0.1639999999999999,-0.1639999999999999,-0.313,-0.015,0.045,-0.632,0.632,0.298,0.288,0.218,3.36
1226,CC(C)N1CCc2onc(C(=O)O)c2C1.Cl,0.019807884652678,0.3549984522168272,0.037,0.204,0.168,-0.168,-0.303,-0.032,0.052,-0.971,0.971,0.271,0.269,0.241,3.687
1227,NC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3ccccc3C2)CN1C(=O)[C@H](CCCCC/C=C1/C[C@@H]1C(=O)O)NC(=O)C1CC1,0.042812960334638,0.3422096880996993,0.016,0.166,0.15,-0.15,-0.306,0.0069999999999999,0.036,-0.998,0.998,0.314,0.31,0.182,3.189
1228,CC(C)(C)OC(=O)N[C@H]1CN2CC(c3cccs3)=C(C(C(=O)O)c3ccc([N+](=O)[O-])cc3)N2C1=O,0.007239616468604,0.3280979483842478,0.052,0.213,0.16,-0.16,-0.269,-0.052,0.059,-0.978,0.978,0.216,0.163,0.265,4.62
1229,Cc1cccc(N=Nc2c(C(=O)O)nc3cc(C)ccn23)c1,0.0022049593305393,0.3436796609867255,0.073,0.243,0.171,-0.171,-0.271,-0.071,0.073,-0.524,0.524,0.2,0.157,0.316,4.989
1230,O=C(O)/C=C/S(=O)(=O)C1CCCC1,0.0172354321003821,0.435442718459336,0.055,0.264,0.209,-0.209,-0.366,-0.053,0.07,-0.821,0.821,0.313,0.305,0.318,3.195
1231,Cc1[nH]c2cccc(O)c2c1-c1ccc(C(=O)O)cn1,0.0056961449372265,0.3098702845851229,0.052,0.204,0.152,-0.152,-0.252,-0.052,0.058,-0.8009999999999999,0.8009999999999999,0.2,0.158,0.257,5.006
1232,Cc1ccc(NC(=O)[C@@H]2CC=CC[C@@H]2C(=O)O)cc1NC(=O)c1ccc(Cl)cc1,0.0205061217740154,0.3545574603507193,0.036,0.203,0.1669999999999999,-0.1669999999999999,-0.303,-0.031,0.051,-0.83,0.83,0.273,0.26,0.239,3.666
1233,Cc1ccc(NC(=O)[C@@H]2CC=CC[C@@H]2C(=O)O)cc1NC(=O)c1ccc(Cl)cc1,0.0178234212551926,0.3405559686017948,0.037,0.198,0.161,-0.161,-0.29,-0.033,0.051,-0.825,0.825,0.257,0.237,0.235,3.889
1234,Cc1ccc(NC(=O)[C@@H]2CC=CC[C@@H]2C(=O)O)cc1NC(=O)c1ccc(Cl)cc1,0.0194403914309214,0.3273629619407346,0.032,0.186,0.154,-0.154,-0.281,-0.027,0.047,-0.858,0.858,0.253,0.233,0.219,3.95
1235,Cc1nc(NC(=O)C(Cl)(Cl)Cl)sc1C(=O)O,0.0159492058242342,0.3684119548109413,0.044,0.22,0.176,-0.176,-0.311,-0.042,0.058,-0.552,0.552,0.269,0.221,0.265,3.72
1236,Cc1nc(NC(=O)C(Cl)(Cl)Cl)sc1C(=O)O,0.0159859551464099,0.3686324507439953,0.044,0.221,0.176,-0.176,-0.311,-0.042,0.058,-0.5489999999999999,0.5489999999999999,0.269,0.222,0.265,3.716
1237,COc1cc(-c2ccc([C@@H]3CCc4ccc(C(C5CC5)[C@H](C)C(=O)O)cc4O3)cc2CN2[C@H](C)CC[C@H]2C)c(F)cn1,0.032486400803279,0.3177713888528887,0.02,0.162,0.143,-0.143,-0.281,-0.004,0.037,-0.8859999999999999,0.8859999999999999,0.277,0.266,0.182,3.614
1238,COc1cc(-c2ccc([C@@H]3CCc4ccc(C(C5CC5)[C@H](C)C(=O)O)cc4O3)cc2CN2[C@H](C)CC[C@H]2C)c(F)cn1,0.0274149943430386,0.3129939769700535,0.023,0.165,0.143,-0.143,-0.274,-0.011,0.039,-0.892,0.892,0.263,0.248,0.188,3.805
1239,O=C(NC1(C(=O)O)CCCC1)C1CCOC1,0.0632088341421265,0.340960211145727,0.008,0.146,0.139,-0.139,-0.313,0.036,0.028,-0.967,0.967,0.349,0.333,0.154,2.866
1240,O=C(NC1(C(=O)O)CCCC1)C1CCOC1,0.0629883382090726,0.3446351433632925,0.008,0.149,0.141,-0.141,-0.316,0.035,0.028,-0.946,0.946,0.351,0.336,0.157,2.8480000000000003
1241,CCC(CC)(C(=O)O)N1CC(C(C)(C)C)C1,0.0765488380918893,0.3337573439992987,0.004,0.132,0.129,-0.129,-0.311,0.054,0.023,-0.861,0.861,0.365,0.34,0.136,2.74
1242,CCC(CC)(C(=O)O)N1CC(C(C)(C)C)C1,0.0775043204684563,0.3307438995808949,0.003,0.13,0.127,-0.127,-0.309,0.056,0.022,-0.851,0.851,0.364,0.34,0.134,2.745
1243,C/C=C/CC(NC(=O)Cn1cnc2sccc2c1=O)C(=O)O,0.0210206122844746,0.3548882042503003,0.035,0.202,0.1669999999999999,-0.1669999999999999,-0.304,-0.03,0.051,-0.494,0.494,0.274,0.272,0.237,3.645
1244,C/C=C/CC(NC(=O)Cn1cnc2sccc2c1=O)C(=O)O,0.0209471136401233,0.3548147056059489,0.035,0.202,0.1669999999999999,-0.1669999999999999,-0.304,-0.03,0.051,-0.493,0.493,0.274,0.272,0.238,3.648
1245,C/C=C/CC(NC(=O)Cn1cnc2sccc2c1=O)C(=O)O,0.0107675513974669,0.2974122643675758,0.039,0.182,0.143,-0.143,-0.249,-0.038,0.049,-0.987,0.987,0.211,0.15,0.221,4.746
1246,Cc1nn(C)c(C)c1/C=C/C(=O)NC1(C(=O)O)CCCCC1,0.0205428710961911,0.3406294672461461,0.033,0.193,0.16,-0.16,-0.292,-0.028,0.048,-0.53,0.53,0.264,0.239,0.227,3.784
1247,Cc1nn(C)c(C)c1/C=C/C(=O)NC1(C(=O)O)CCCCC1,0.0205428710961911,0.3407764645348487,0.033,0.194,0.16,-0.16,-0.292,-0.028,0.049,-0.53,0.53,0.264,0.239,0.227,3.784
