,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
107,O=C(N[C@H](CO)C(=O)O)c1ccco1,0.032265904870225,0.3612090876645129,0.026,0.19,0.1639999999999999,-0.1639999999999999,-0.317,-0.012,0.044,-0.4920000000000001,0.4920000000000001,0.305,0.288,0.216,3.282
108,Cc1cc(/C=C2/C(=O)N(C)c3ccc(S(=O)(=O)N4CCOCC4)cc32)c(C)n1-c1ccc(C(=O)O)cc1,0.0063208834142126,0.3343453331541091,0.0559999999999999,0.22,0.1639999999999999,-0.1639999999999999,-0.272,-0.0559999999999999,0.062,-0.5660000000000001,0.5660000000000001,0.216,0.196,0.276,4.625
109,COC(=O)c1cc(C(=O)O)nn1CC(F)(F)F,0.0278559862091464,0.4076969802167165,0.037,0.226,0.19,-0.19,-0.352,-0.0279999999999999,0.0559999999999999,-0.491,0.491,0.324,0.318,0.263,3.083
110,COC(=O)c1cc(C(=O)O)nn1CC(F)(F)F,0.0299506975731588,0.3342350851875821,0.024,0.176,0.152,-0.152,-0.293,-0.011,0.0409999999999999,-0.82,0.82,0.282,0.235,0.1989999999999999,3.544
111,COc1cccc(C(C)CC(=O)NCC(C)(C)C(=O)O)c1,0.0538745063095102,0.3129939769700535,0.008,0.138,0.13,-0.13,-0.286,0.027,0.027,-0.583,0.583,0.313,0.287,0.146,3.192
112,COc1cccc(C(C)CC(=O)NCC(C)(C)C(=O)O)c1,0.0563734602174547,0.3106787696729873,0.0069999999999999,0.135,0.127,-0.127,-0.285,0.031,0.026,-0.584,0.584,0.316,0.288,0.142,3.1660000000000004
113,C=C(COc1cc([N+](=O)[O-])ccc1Cl)C(=O)O,0.0079378535899414,0.3942467283004267,0.065,0.258,0.193,-0.193,-0.322,-0.065,0.073,-0.607,0.607,0.257,0.2269999999999999,0.322,3.891
114,C=C(COc1cc([N+](=O)[O-])ccc1Cl)C(=O)O,0.0079011042677658,0.3942467283004267,0.065,0.258,0.193,-0.193,-0.322,-0.065,0.073,-0.608,0.608,0.257,0.2269999999999999,0.3229999999999999,3.892
115,CN1OC(C2CC2)=C(COc2ccc(C3CC3c3ccc(C(=O)O)cc3)c(Cl)c2)C1c1c(Cl)cccc1Cl,0.0229315770376087,0.3138759607022693,0.027,0.172,0.145,-0.145,-0.272,-0.019,0.042,-0.995,0.995,0.253,0.242,0.1989999999999999,3.949
116,CN1OC(C2CC2)=C(COc2ccc(C3CC3c3ccc(C(=O)O)cc3)c(Cl)c2)C1c1c(Cl)cccc1Cl,0.0224905851715008,0.3161544186771599,0.027,0.174,0.147,-0.147,-0.2739999999999999,-0.02,0.042,-0.98,0.98,0.254,0.243,0.2019999999999999,3.942
117,O=C(O)c1nc2ccc(N3CC4C(C=Cc5c(-c6c(Cl)cncc6Cl)noc5C5CC5)C4C3)cc2s1,0.0168679388786256,0.3983994017062757,0.2019999999999999,0.3929999999999999,0.191,-0.191,-0.254,-0.128,0.145,-0.542,0.542,0.126,0.109,0.595,7.957999999999997
118,O=C(O)c1nc2ccc(N3CC4C(C=Cc5c(-c6c(Cl)cncc6Cl)noc5C5CC5)C4C3)cc2s1,0.0116495351296826,0.3239820243005744,0.043,0.1989999999999999,0.156,-0.156,-0.271,-0.042,0.053,-0.6679999999999999,0.6679999999999999,0.2289999999999999,0.1989999999999999,0.241,4.362
119,Cc1nn2ccsc2c1-c1nc(C(=O)O)c(-c2ccccc2)s1,0.0133400039497627,0.3163381652880382,0.039,0.19,0.151,-0.151,-0.266,-0.037,0.05,-0.662,0.662,0.23,0.181,0.2289999999999999,4.352
120,Cc1ccc([N+](=O)[O-])c(N2CCNC(=O)C2CC(=O)O)c1,0.0099958156317781,0.3488980647356685,0.051,0.22,0.1689999999999999,-0.1689999999999999,-0.289,-0.05,0.06,-0.782,0.782,0.239,0.195,0.271,4.1930000000000005
121,Cc1ccc([N+](=O)[O-])c(N2CCNC(=O)C2CC(=O)O)c1,0.009150581221738,0.3748430861916809,0.0579999999999999,0.241,0.183,-0.183,-0.308,-0.0579999999999999,0.067,-0.872,0.872,0.251,0.2289999999999999,0.298,3.991
122,Cc1ccc([N+](=O)[O-])c(N2CCNC(=O)C2CC(=O)O)c1,0.0091138318995624,0.3747695875473296,0.0579999999999999,0.241,0.183,-0.183,-0.308,-0.0579999999999999,0.067,-0.868,0.868,0.25,0.2289999999999999,0.298,3.995
123,Cc1ccc([N+](=O)[O-])c(N2CCNC(=O)C2CC(=O)O)c1,0.0099958156317781,0.3413644536896592,0.049,0.215,0.166,-0.166,-0.283,-0.049,0.059,-0.778,0.778,0.2339999999999999,0.185,0.264,4.271
124,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-].COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)O)n1,0.0099958156317781,0.3645165266603218,0.054,0.231,0.177,-0.177,-0.301,-0.053,0.063,-0.947,0.947,0.248,0.246,0.285,4.039
125,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-].COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)O)n1,0.0321189075815224,0.4882882437479279,0.28,0.508,0.228,-0.228,-0.296,-0.161,0.193,-0.507,0.507,0.135,0.125,0.7879999999999999,7.41
126,CC(C)(C)C(=O)N1CCN(C(=O)c2cc(C(=O)O)co2)CC1,0.032265904870225,0.3435694130201985,0.023,0.179,0.156,-0.156,-0.302,-0.009,0.0409999999999999,-0.951,0.951,0.293,0.275,0.2019999999999999,3.411
127,CC(C)(C)C(=O)N1CCN(C(=O)c2cc(C(=O)O)co2)CC1,0.0313471718158337,0.3610620903758103,0.026,0.191,0.165,-0.165,-0.316,-0.0139999999999999,0.045,-0.86,0.86,0.303,0.297,0.217,3.304
128,CC(C)(C)C(=O)N1CCN(C(=O)c2cc(C(=O)O)co2)CC1,0.0256510268786071,0.3154929308779981,0.024,0.1689999999999999,0.145,-0.145,-0.275,-0.015,0.04,-0.785,0.785,0.261,0.223,0.1939999999999999,3.838
129,C=C(C)[C@@H]1CC[C@]2(C(=O)NCc3ccc(N(C)C)cc3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)CC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0500158274810664,0.2855054839826636,0.0069999999999999,0.125,0.118,-0.118,-0.261,0.026,0.024,-0.606,0.606,0.287,0.241,0.132,3.4810000000000003
130,C=C(C)[C@@H]1CC[C@]2(C(=O)NCc3ccc(N(C)C)cc3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)CC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.0514490510459169,0.2817203037985712,0.0069999999999999,0.122,0.115,-0.115,-0.259,0.0279999999999999,0.023,-0.65,0.65,0.287,0.238,0.128,3.485
131,COc1ccc(C(=O)/C(Cc2cc(OC)c(OC)c(OCCCN3CCOCC3)c2)=C(/C(=O)O)c2ccc3c(c2)OCO3)cc1,0.0080113522342927,0.3193148603842662,0.049,0.204,0.156,-0.156,-0.263,-0.049,0.057,-0.97,0.97,0.214,0.207,0.253,4.668
132,C=C(C)[C@@H]1CC[C@]2(C(=O)NCc3ccc(N(C)C)cc3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)CC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.051118307146336,0.2818305517650981,0.0069999999999999,0.122,0.115,-0.115,-0.259,0.0279999999999999,0.023,-0.616,0.616,0.286,0.247,0.129,3.491
133,COc1ccc(C(=O)/C(Cc2cc(OC)c(OC)c(OCCCN3CCOCC3)c2)=C(/C(=O)O)c2ccc3c(c2)OCO3)cc1,0.0210206122844746,0.3052031206688147,0.027,0.1689999999999999,0.142,-0.142,-0.264,-0.02,0.042,-0.905,0.905,0.243,0.233,0.196,4.112
134,C=CCN(C(=O)C1N([C@@H](CO)[C@@H](C)CC)C(=O)[C@@H]2[C@@H](C(=O)O)[C@H]3CCC12S3)c1cc(C)ccc1C,0.0444299305103668,0.3304866543256654,0.0139999999999999,0.157,0.143,-0.143,-0.297,0.011,0.033,-0.955,0.955,0.309,0.302,0.171,3.24
135,COc1cnn(C)c(=O)c1-c1ccc(C[C@H](NC(=O)[C@@H]2C3CCC(CC3)N2C(=O)OCc2ccccc2)C(=O)O)cc1,0.0236665634811218,0.3321036245013942,0.0289999999999999,0.183,0.154,-0.154,-0.287,-0.021,0.045,-0.557,0.557,0.267,0.255,0.212,3.752
136,COc1cnn(C)c(=O)c1-c1ccc(C[C@H](NC(=O)[C@@H]2C3CCC(CC3)N2C(=O)OCc2ccccc2)C(=O)O)cc1,0.0221965905940956,0.3304131556813139,0.03,0.184,0.154,-0.154,-0.285,-0.023,0.045,-0.511,0.511,0.262,0.247,0.214,3.817
137,COc1cnn(C)c(=O)c1-c1ccc(C[C@H](NC(=O)[C@@H]2C3CCC(CC3)N2C(=O)OCc2ccccc2)C(=O)O)cc1,0.0206163697405424,0.3313318887357054,0.032,0.187,0.155,-0.155,-0.285,-0.026,0.047,-0.4920000000000001,0.4920000000000001,0.259,0.237,0.2189999999999999,3.866
138,CCC1CCCN1c1c(C(=O)O)cnc2ccccc12,0.0105838047865886,0.3457008737063865,0.049,0.216,0.168,-0.168,-0.287,-0.048,0.059,-0.802,0.802,0.239,0.212,0.265,4.19
139,CCC1CCCN1c1c(C(=O)O)cnc2ccccc12,0.0150672220920185,0.3273997112629103,0.038,0.1939999999999999,0.156,-0.156,-0.2769999999999999,-0.035,0.051,-0.555,0.555,0.241,0.2,0.2319999999999999,4.142
140,C=CC(C)C(C(=O)O)N(C)C[C@@H]1CCCN1C(=O)CNC(=O)NC(CN1CCCCC1=O)C(C)(C)C,0.0556752230961173,0.3196823536060228,0.008,0.14,0.132,-0.132,-0.293,0.0289999999999999,0.027,-0.8340000000000001,0.8340000000000001,0.321,0.318,0.149,3.114
141,C=CC(C)C(C(=O)O)N(C)C[C@@H]1CCCN1C(=O)CNC(=O)NC(CN1CCCCC1=O)C(C)(C)C,0.0605261336233037,0.3307806489030706,0.008,0.143,0.135,-0.135,-0.304,0.033,0.027,-0.934,0.934,0.337,0.33,0.15,2.966
142,C=CC(C)C(C(=O)O)N(C)C[C@@H]1CCCN1C(=O)CNC(=O)NC(CN1CCCCC1=O)C(C)(C)C,0.0671410116149216,0.3041373903257207,0.004,0.123,0.119,-0.119,-0.283,0.046,0.021,-0.87,0.87,0.3289999999999999,0.311,0.127,3.044
143,C=CC(C)C(C(=O)O)N(C)C[C@@H]1CCCN1C(=O)CNC(=O)NC(CN1CCCCC1=O)C(C)(C)C,0.0555282258074146,0.3254519971876006,0.009,0.144,0.135,-0.135,-0.297,0.027,0.0279999999999999,-0.978,0.978,0.325,0.317,0.153,3.0780000000000003
144,C=CC(C)C(C(=O)O)N(C)C[C@@H]1CCCN1C(=O)CNC(=O)NC(CN1CCCCC1=O)C(C)(C)C,0.0579904303931835,0.3117812493382569,0.0069999999999999,0.134,0.127,-0.127,-0.287,0.033,0.025,-0.8740000000000001,0.8740000000000001,0.319,0.3,0.141,3.131
145,C=CC(C)C(C(=O)O)N(C)C[C@@H]1CCCN1C(=O)CNC(=O)NC(CN1CCCCC1=O)C(C)(C)C,0.0355365945438583,0.2903931438320257,0.0139999999999999,0.142,0.127,-0.127,-0.26,0.005,0.031,-0.88,0.88,0.265,0.233,0.156,3.78
146,CCCCCCCC(=O)CCCCCC/C=C/[C@H](C(=O)N[C@@H](Cc1ccc(OCCCC)cc1)C(=O)OC)[C@@](O)(CCF)C(=O)O,0.0518900429120248,0.3019324309951814,0.008,0.133,0.125,-0.125,-0.276,0.026,0.026,-0.574,0.574,0.302,0.266,0.141,3.3110000000000004
147,CCCCCCCC(=O)CCCCCC/C=C/[C@H](C(=O)N[C@@H](Cc1ccc(OCCCC)cc1)C(=O)OC)[C@@](O)(CCF)C(=O)O,0.049097094426675,0.3013811911625466,0.009,0.135,0.126,-0.126,-0.275,0.022,0.027,-0.995,0.995,0.297,0.256,0.144,3.369
148,O=C(O)C(Br)C12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2,0.0472963776400679,0.3728953721163712,0.017,0.18,0.163,-0.163,-0.3339999999999999,0.009,0.039,-0.93,0.93,0.3429999999999999,0.33,0.1969999999999999,2.917
149,O=C(O)c1ccn2nc(-c3ccccc3)nc2n1,0.0051816544267673,0.3907922920159152,0.072,0.265,0.193,-0.193,-0.314,-0.071,0.076,-0.758,0.758,0.243,0.225,0.336,4.115
150,O=C(O)[C@@H]1Cc2c(ncn2CCc2ccccc2)CN1C(=O)C(c1ccccc1)c1ccccc1,0.0345443628451156,0.3268484714302755,0.019,0.165,0.146,-0.146,-0.29,-0.003,0.037,-0.984,0.984,0.287,0.265,0.185,3.484
151,O=C(O)[C@@H]1Cc2c(ncn2CCc2ccccc2)CN1C(=O)C(c1ccccc1)c1ccccc1,0.0338828750459539,0.3258929890537085,0.02,0.166,0.146,-0.146,-0.289,-0.004,0.037,-0.982,0.982,0.285,0.258,0.185,3.509
152,O=C(O)[C@@H]1Cc2c(ncn2CCc2ccccc2)CN1C(=O)C(c1ccccc1)c1ccccc1,0.0432172028785702,0.3195353563173201,0.013,0.152,0.138,-0.138,-0.288,0.011,0.032,-0.8690000000000001,0.8690000000000001,0.299,0.28,0.165,3.346
153,CC(C)c1c(C(=O)O)nnn1-c1ccc2nccnc2c1,0.0076071096903605,0.4055287702083528,0.068,0.267,0.1989999999999999,-0.1989999999999999,-0.33,-0.068,0.076,-0.53,0.53,0.262,0.25,0.335,3.816
154,CC(C)c1c(C(=O)O)nnn1-c1ccc2nccnc2c1,0.0075703603681849,0.4035810561330431,0.068,0.266,0.198,-0.198,-0.3279999999999999,-0.068,0.075,-0.551,0.551,0.261,0.247,0.3329999999999999,3.835
155,C=CCN(Cc1cc(OC)ccc1OC)C(=O)C1C2C=CC(C2)C1C(=O)O,0.0443931811881912,0.2914956234972954,0.01,0.134,0.124,-0.124,-0.264,0.017,0.027,-0.59,0.59,0.282,0.244,0.144,3.549
156,C=CCN(Cc1cc(OC)ccc1OC)C(=O)C1C2C=CC(C2)C1C(=O)O,0.0437316933890294,0.2939945774052399,0.011,0.136,0.125,-0.125,-0.266,0.016,0.0279999999999999,-0.6,0.6,0.282,0.246,0.146,3.543
157,C=CCN(C(=O)C1N([C@@H](CO)[C@@H](C)CC)C(=O)[C@@H]2[C@@H](C(=O)O)[C@H]3CCC12S3)c1cc(C)ccc1C,0.0375210579413437,0.3352640662085005,0.018,0.1669999999999999,0.149,-0.149,-0.298,0.0,0.037,-0.954,0.954,0.299,0.292,0.186,3.349
158,C=CCN(C(=O)C1N([C@@H](CO)[C@@H](C)CC)C(=O)[C@@H]2[C@@H](C(=O)O)[C@H]3CCC12S3)c1cc(C)ccc1C,0.0440991866107859,0.3290534307608148,0.0139999999999999,0.157,0.142,-0.142,-0.296,0.011,0.033,-0.716,0.716,0.307,0.302,0.171,3.257
159,Cc1cc(/C=C2/C(=O)N(C)c3ccc(S(=O)(=O)N4CCOCC4)cc32)c(C)n1-c1ccc(C(=O)O)cc1,0.0051449051045916,0.3286859375390583,0.0579999999999999,0.22,0.162,-0.162,-0.266,-0.0579999999999999,0.063,-0.555,0.555,0.208,0.18,0.278,4.806
160,CCc1ccc(NC(=O)CSCc2ccc(C(=O)O)o2)cc1,0.0195138900752728,0.3347128263758657,0.034,0.191,0.158,-0.158,-0.287,-0.0289999999999999,0.048,-0.978,0.978,0.258,0.223,0.225,3.877
161,C=Cc1c(Oc2c(Br)cc(CCC(=O)O)cc2Br)ccc(O)c1C(C)C,0.0298771989288075,0.3068935894888949,0.02,0.158,0.138,-0.138,-0.271,-0.006,0.036,-0.866,0.866,0.264,0.2339999999999999,0.178,3.786
162,O=C(O)[C@H](c1ccc(CO)cc1)N1CCN(C2CCCC2)C(=O)C1,0.0460836500082713,0.3124794864595944,0.011,0.145,0.133,-0.133,-0.283,0.016,0.03,-0.939,0.939,0.299,0.282,0.156,3.341
163,O=C(O)[C@H](c1ccc(CO)cc1)N1CCN(C2CCCC2)C(=O)C1,0.0366758235313036,0.3454803777733325,0.02,0.175,0.154,-0.154,-0.306,-0.003,0.039,-0.8540000000000001,0.8540000000000001,0.304,0.294,0.195,3.294
164,COCCCN(C)S(=O)(=O)c1ccc(C(=O)O)cc1Br,0.0104735568200616,0.3918580223590092,0.0579999999999999,0.249,0.191,-0.191,-0.3229999999999999,-0.0579999999999999,0.069,-0.938,0.938,0.265,0.245,0.307,3.77
165,COCCCN(C)S(=O)(=O)c1ccc(C(=O)O)cc1Br,0.0116862844518582,0.3996121293380724,0.057,0.251,0.1939999999999999,-0.1939999999999999,-0.331,-0.057,0.069,-0.8740000000000001,0.8740000000000001,0.2739999999999999,0.27,0.309,3.649
166,O=C(O)c1ccc(CNC(=O)N2CCS(=O)CC2)cc1,0.0214248548284068,0.3530874874636932,0.035,0.2,0.166,-0.166,-0.303,-0.0289999999999999,0.05,-0.994,0.994,0.2739999999999999,0.253,0.235,3.647
167,O=C(O)c1ccc(CNC(=O)N2CCS(=O)CC2)cc1,0.0189626502426379,0.3542267164511385,0.038,0.205,0.168,-0.168,-0.302,-0.033,0.052,-0.995,0.995,0.2689999999999999,0.245,0.243,3.724
168,O=C(O)c1ccc(CNC(=O)N2CCS(=O)CC2)cc1,0.0214983534727581,0.3531242367858688,0.034,0.2,0.166,-0.166,-0.303,-0.0289999999999999,0.05,-0.994,0.994,0.2739999999999999,0.253,0.235,3.644
169,C=CCN(CCC(=O)O)c1ccc2c(c1)OC(C)C(=O)N2CC,0.0389910308283699,0.2871959528027438,0.012,0.136,0.124,-0.124,-0.259,0.01,0.0289999999999999,-0.58,0.58,0.2689999999999999,0.217,0.148,3.718
170,C=CCN(CCC(=O)O)c1ccc2c(c1)OC(C)C(=O)N2CC,0.0447239250877721,0.275766913606115,0.008,0.124,0.1159999999999999,-0.1159999999999999,-0.251,0.02,0.025,-0.569,0.569,0.271,0.223,0.132,3.686
171,C=CCN(CCC(=O)O)c1ccc2c(c1)OC(C)C(=O)N2CC,0.0435479467781511,0.2796255924345588,0.009,0.127,0.118,-0.118,-0.254,0.018,0.026,-0.59,0.59,0.272,0.233,0.136,3.677
172,COc1ccc(Cn2cc(C)cnc2=O)cc1C(=O)O,0.0204326231296641,0.3405927179239705,0.034,0.1939999999999999,0.16,-0.16,-0.292,-0.0279999999999999,0.049,-0.569,0.569,0.264,0.255,0.2269999999999999,3.789
173,COc1ccc(Cn2cc(C)cnc2=O)cc1C(=O)O,0.0204693724518398,0.3404824699574435,0.033,0.193,0.16,-0.16,-0.292,-0.0279999999999999,0.048,-0.5670000000000001,0.5670000000000001,0.264,0.255,0.2269999999999999,3.788
174,Cc1cc(C2CC2C(OCc2ccccc2)c2ccc(OC(F)(F)F)cc2)cc(C)c1OC(C)(C)C(=O)O,0.040791747614977,0.3308173982252462,0.016,0.161,0.145,-0.145,-0.296,0.006,0.035,-0.7140000000000001,0.7140000000000001,0.302,0.286,0.177,3.3110000000000004
175,CCCC(=O)OC(C)(OC(=O)[O-])C(CC)(OC(C)=O)OC(=O)O,0.0569614493722652,0.3319198778905158,0.009,0.146,0.1369999999999999,-0.1369999999999999,-0.303,0.0279999999999999,0.0279999999999999,-0.867,0.867,0.332,0.2769999999999999,0.155,3.013
176,C=C1CCN(C(=O)[C@@H]2CC[C@H](C(=O)O)O2)CC1,0.0610406241337629,0.3195721056394958,0.0069999999999999,0.136,0.129,-0.129,-0.294,0.036,0.025,-0.955,0.955,0.33,0.309,0.143,3.031
177,C=C1CCN(C(=O)[C@@H]2CC[C@H](C(=O)O)O2)CC1,0.0609303761672359,0.3254519971876006,0.0069999999999999,0.139,0.132,-0.132,-0.299,0.035,0.026,-0.905,0.905,0.3339999999999999,0.321,0.146,2.994
178,CC1=C(C=CC#Cc2cccc(C(=O)O)c2)C(C)(C)CCC1,0.0163901976903421,0.338718502493012,0.038,0.1989999999999999,0.161,-0.161,-0.287,-0.035,0.052,-0.7929999999999999,0.7929999999999999,0.252,0.225,0.238,3.967
179,Cc1cc(C)cc(OC(C)C(=O)Nc2ccc(C(=O)O)cc2C)c1,0.0220128439832173,0.3325813656896777,0.031,0.186,0.155,-0.155,-0.287,-0.024,0.046,-0.967,0.967,0.263,0.245,0.216,3.804
180,Cc1cc(C)cc(OC(C)C(=O)Nc2ccc(C(=O)O)cc2C)c1,0.0245485472133375,0.3395637369030521,0.0289999999999999,0.187,0.158,-0.158,-0.294,-0.021,0.045,-0.971,0.971,0.273,0.262,0.216,3.658
181,CNC(=O)c1cc2nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(-c3cc(F)c4c(c3C)CCCO4)n2n1,0.0192933941422188,0.3344555811206361,0.034,0.191,0.158,-0.158,-0.286,-0.0289999999999999,0.048,-0.662,0.662,0.257,0.247,0.225,3.888
182,CNC(=O)c1cc2nc(C)c([C@H](OC(C)(C)C)C(=O)O)c(-c3cc(F)c4c(c3C)CCCO4)n2n1,0.0178234212551926,0.3316258833131106,0.035,0.192,0.157,-0.157,-0.283,-0.031,0.049,-0.759,0.759,0.252,0.239,0.2269999999999999,3.974
183,Cc1cc(/C=C2/C(=O)N(C)c3ccc(S(=O)(=O)N4CCOCC4)cc32)c(C)n1-c1ccc(C(=O)O)cc1,0.0052551530711186,0.3286124388947069,0.0579999999999999,0.2189999999999999,0.162,-0.162,-0.266,-0.057,0.063,-0.556,0.556,0.208,0.18,0.2769999999999999,4.798
184,Cc1cc(/C=C2/C(=O)N(C)c3ccc(S(=O)(=O)N4CCOCC4)cc32)c(C)n1-c1ccc(C(=O)O)cc1,0.0053654010376456,0.3298986651708549,0.057,0.22,0.162,-0.162,-0.267,-0.057,0.063,-0.565,0.565,0.21,0.183,0.2769999999999999,4.767
185,O=C(O)[C@H](c1ccc(CO)cc1)N1CCN(C2CCCC2)C(=O)C1,0.0464511432300279,0.3074448293215297,0.011,0.141,0.13,-0.13,-0.2789999999999999,0.018,0.0289999999999999,-0.845,0.845,0.296,0.2769999999999999,0.152,3.373
186,CCc1ccc(NC(=O)CSCc2ccc(C(=O)O)o2)cc1,0.0195138900752728,0.3347495756980413,0.034,0.191,0.158,-0.158,-0.287,-0.0289999999999999,0.048,-0.978,0.978,0.258,0.223,0.225,3.876
187,C#CCN(C)S(=O)(=O)c1ccc(OC)cc1CC(=O)O,0.0280764821422004,0.3738141051707626,0.031,0.204,0.173,-0.173,-0.325,-0.021,0.049,-0.536,0.536,0.303,0.287,0.235,3.2960000000000003
188,C=CCN(Cc1cccc(C#N)c1)CC(C)C(=O)O,0.0169414375229769,0.386235376066134,0.046,0.231,0.185,-0.185,-0.326,-0.043,0.06,-0.987,0.987,0.282,0.2689999999999999,0.2769999999999999,3.54
189,CC1=C(/C=C/C=C/C=C(\C)CC(=O)O)C(=O)OC1=O,0.0002204959330539,0.364296030727268,0.094,0.276,0.182,-0.182,-0.278,-0.086,0.087,-0.555,0.555,0.191,0.121,0.37,5.226
190,CC(C)(C)C(Oc1ccc(Cl)cc1-c1ccc(S(=O)(=O)c2ccc(F)cc2)cc1F)C(=O)O,0.020873614995772,0.3440104048863064,0.034,0.195,0.162,-0.162,-0.295,-0.0279999999999999,0.049,-0.703,0.703,0.267,0.241,0.2289999999999999,3.743
191,COCC(NC(=O)NC1CCOCC1)C(=O)O,0.0568512014057382,0.3308173982252462,0.009,0.146,0.1369999999999999,-0.1369999999999999,-0.302,0.0289999999999999,0.0279999999999999,-0.966,0.966,0.331,0.312,0.155,3.0210000000000004
192,COCC(NC(=O)NC1CCOCC1)C(=O)O,0.0584314222592914,0.3413277043674835,0.009,0.151,0.141,-0.141,-0.312,0.0289999999999999,0.0289999999999999,-0.982,0.982,0.341,0.3289999999999999,0.16,2.932
193,COCC(NC(=O)NC1CCOCC1)C(=O)O,0.0664795238157598,0.3515807652544913,0.0069999999999999,0.15,0.143,-0.143,-0.324,0.038,0.0279999999999999,-0.913,0.913,0.362,0.355,0.158,2.763
194,C=CCc1cc(/C=C2\SC(=Nc3cccc(C(=O)O)c3C)N(C)C2=O)cc(OC)c1OCc1cccc([N+](=O)[O-])c1,0.0004409918661078,0.3913802811707257,0.123,0.318,0.195,-0.195,-0.287,-0.104,0.105,-0.988,0.988,0.183,0.166,0.441,5.472
195,C=CCc1cc(/C=C2\SC(=Nc3cccc(C(=O)O)c3C)N(C)C2=O)cc(OC)c1OCc1cccc([N+](=O)[O-])c1,0.0057696435815778,0.3502577896561678,0.061,0.233,0.172,-0.172,-0.284,-0.061,0.067,-0.945,0.945,0.223,0.204,0.294,4.4860000000000015
196,C=CCc1cc(/C=C2\SC(=Nc3cccc(C(=O)O)c3C)N(C)C2=O)cc(OC)c1OCc1cccc([N+](=O)[O-])c1,0.0059533901924561,0.3480528303256284,0.06,0.231,0.171,-0.171,-0.282,-0.06,0.066,-0.993,0.993,0.222,0.208,0.291,4.495
197,C=CCc1cc(/C=C2\SC(=Nc3cccc(C(=O)O)c3C)N(C)C2=O)cc(OC)c1OCc1cccc([N+](=O)[O-])c1,0.0057328942594021,0.3349333223089196,0.0579999999999999,0.222,0.165,-0.165,-0.272,-0.0579999999999999,0.063,-0.635,0.635,0.214,0.19,0.28,4.67
198,O=C(CCCCCc1cccs1)NC1(C(=O)O)CCCC1,0.0545727434308476,0.3175876422420104,0.009,0.14,0.132,-0.132,-0.29,0.027,0.027,-0.37,0.37,0.318,0.295,0.149,3.147
199,O=C(CCCCCc1cccs1)NC1(C(=O)O)CCCC1,0.0522207868116057,0.3228795446353047,0.01,0.145,0.135,-0.135,-0.294,0.023,0.0289999999999999,-0.371,0.371,0.317,0.295,0.155,3.15
200,Cc1cccc(CC(CNC(=O)CCOC(C)C)C(=O)O)c1,0.054535994108672,0.3332428534888395,0.01,0.149,0.139,-0.139,-0.304,0.025,0.03,-0.5660000000000001,0.5660000000000001,0.3289999999999999,0.32,0.159,3.042
201,Cc1cccc(CC(CNC(=O)CCOC(C)C)C(=O)O)c1,0.0485826039162159,0.3454436284511569,0.0139999999999999,0.162,0.148,-0.148,-0.312,0.015,0.034,-0.504,0.504,0.327,0.324,0.176,3.062
202,O=C1CSc2cc(CC3(C(=O)O)CC3)ccc2N1,0.036639074209128,0.3149416910453633,0.016,0.156,0.139,-0.139,-0.281,0.002,0.034,-0.502,0.502,0.283,0.257,0.172,3.531
203,O=C1CSc2cc(CC3(C(=O)O)CC3)ccc2N1,0.0383662923513838,0.3102010284847038,0.015,0.151,0.136,-0.136,-0.278,0.006,0.033,-0.504,0.504,0.283,0.257,0.166,3.529
204,CC(c1ccccc1-c1ccc(Cl)cc1)C1CCN(CC=C2C=CC(C(=O)O)=C(Oc3ccccc3Cl)C2)CC1,0.0179336692217196,0.3000214662420473,0.03,0.171,0.141,-0.141,-0.257,-0.025,0.043,-0.431,0.431,0.2319999999999999,0.208,0.2,4.303999999999999
205,CC(c1ccccc1-c1ccc(Cl)cc1)C1CCN(CC=C2C=CC(C(=O)O)=C(Oc3ccccc3Cl)C2)CC1,0.0122375242844931,0.3126999823926483,0.04,0.19,0.15,-0.15,-0.262,-0.038,0.05,-0.623,0.623,0.2239999999999999,0.209,0.2289999999999999,4.458
